shipping_cost,profit_margin
11.0,0.3202020202020202
10.41,0.4591238095238095
9.91,0.12957055214723928
9.85,0.31081967213114753
9.48,0.2700972972972973
8.26,0.4989795918367347
8.08,-0.9201030927835051
7.9,0.11125423728813559
7.43,0.2867727272727273
6.89,0.4210169491525424
6.89,0.45807692307692305
6.76,0.24685714285714289
6.7,0.45090909090909087
5.59,0.24800000000000003
5.1,0.07
4.71,0.07412658227848101
4.14,0.06954545454545455
3.88,0.05587826086956521
3.85,0.16015999999999997
3.68,-0.7115294117647059
3.68,0.06
3.51,0.4881632653061225
2.95,-0.0005333333333333334
2.69,0.29083870967741937
2.57,-0.13764102564102565
2.5,0.0192
2.03,0.4807741935483871
2.0,0.24
1.97,0.3072
1.89,0.33982999999999997
1.8,0.462
1.66,0.47852307692307694
1.47,0.4182352941176471
1.11,0.4156
0.97,-0.38399999999999995
0.75,0.27499999999999997
0.73,0.43608888888888886
0.51,0.43714285714285717
0.51,0.4704
0.32,0.23399999999999999
106.18,0.09993975903614458
78.83,0.45936
78.18,0.41001569858712716
74.48,0.41964
52.97,0.239710843373494
37.57,-0.044569565217391305
36.96,0.03331451612903226
36.59,0.17621739130434783
31.85,-0.055726358148893367
27.77,0.2621538461538461
27.09,0.12499583333333333
16.35,0.06965217391304347
13.82,0.009473684210526316
13.03,-0.025411764705882356
10.78,0.451588785046729
9.79,0.3908256880733945
9.62,0.42975
8.98,-0.11733333333333335
8.82,0.1493731343283582
8.03,0.4825882352941177
7.93,0.03999245283018868
7.89,0.16
7.13,0.4889655172413793
6.62,0.08976377952755905
6.19,-0.5194285714285715
6.18,0.42896551724137927
6.01,0.3201342281879195
5.64,0.4702857142857143
5.5,-0.26827118644067793
5.45,0.3791538461538462
4.14,-0.55125
3.52,0.28705882352941176
2.9,-1.0335652173913044
2.81,0.4883103448275862
2.73,0.164
2.55,0.492
2.13,0.3896454545454546
1.91,0.4731333333333333
1.2,0.13111111111111112
0.94,0.4652307692307692
0.52,0.20333333333333334
0.52,0.47314285714285714
0.22,-0.7200000000000001
0.14,0.33953333333333335
0.11,0.5828
139.52,0.09996100278551533
112.98,0.014236363636363637
66.41,-0.4998507462686567
60.29,0.45972350230414744
59.71,0.47931428571428575
36.8,0.41961818181818183
34.42,0.1298422712933754
27.38,0.12020289855072465
23.72,-1.3770687022900763
17.7,-0.05352272727272727
16.95,0.26802
16.66,0.43
15.7,0.0
15.14,0.47830645161290325
14.82,-0.07145882352941177
14.79,-1.9689267015706806
13.62,0.079984
13.4,0.2004878048780488
12.38,-0.349734375
11.84,0.22036199095022627
9.48,0.09994615384615385
7.87,0.33054545454545453
7.8,0.3129
7.26,0.048749999999999995
6.9,0.11671621621621622
6.08,0.16382978723404257
5.99,-0.6054084507042253
5.79,-0.8228571428571428
4.57,0.1602439024390244
4.32,-1.1907692307692308
4.2,-1.0277142857142858
4.05,-0.11714285714285713
3.34,0.44955
3.18,-0.9436764705882353
2.51,-2.2983333333333333
2.25,-2.31
1.74,0.43529411764705883
1.7,0.20285714285714285
1.69,0.12
1.38,-1.5021818181818183
1.17,0.05538461538461538
0.94,-0.6858
0.72,-0.7720923076923077
0.46,0.36675
0.1,-1.005
0.08,0.48125
227.19,-0.08575471698113207
113.26,-0.6752930845225028
103.01,0.26005247225025224
99.6,0.44
81.27,0.4402547770700637
79.29,0.1299644030668127
61.44,0.133006993006993
60.02,0.20976744186046511
36.27,0.37499318181818186
35.47,-1.5652460732984292
28.18,0.039825327510917025
25.8,-0.0999406528189911
25.09,0.32923076923076927
24.14,-0.7234601226993865
21.52,0.0200364312267658
18.87,0.3290322580645161
17.0,0.31902439024390244
16.86,0.45890109890109887
12.5,-2.5641025641025643e-05
12.43,-0.014241379310344828
10.01,-0.05004
9.33,0.04
8.13,-0.698741935483871
7.53,0.05949579831932773
7.09,0.22054054054054054
5.35,0.2193103448275862
5.27,0.30315789473684207
5.05,0.267906976744186
4.18,0.4542857142857143
3.32,-0.4655454545454546
2.57,0.4881153846153846
1.78,-0.069
1.32,-1.3681153846153846
0.59,0.3489230769230769
193.76,0.16834117021276596
126.39,0.2597767145135566
71.53,0.0748641975308642
59.87,0.3497907949790795
53.81,0.24998753117206984
47.73,0.2746111111111111
41.68,0.4904
34.04,0.18964285714285714
33.13,0.14992207792207793
30.58,0.48949868073878633
26.61,0.47688311688311685
16.99,-0.35106382978723405
15.46,0.2298989898989899
14.93,0.42020618556701034
13.3,0.1997872340425532
10.38,0.3744
10.03,0.17027027027027025
9.68,0.48059259259259257
9.57,-0.17925925925925926
9.1,0.33
8.99,0.3709803921568628
8.9,0.05032258064516129
8.21,0.11826086956521739
8.18,0.10918918918918918
8.08,-0.03747857142857143
7.6,-0.20025034013605444
6.64,0.47563636363636363
5.68,-0.8156204081632653
5.63,0.16714285714285712
5.06,0.06833333333333333
4.99,0.3402
4.81,0.37538461538461537
4.55,0.025208695652173912
4.53,0.32892857142857146
4.43,0.246
4.39,0.086352
3.73,0.34453333333333336
3.73,0.1172093023255814
3.47,-0.2023225806451613
3.36,0.01875
3.34,0.1076923076923077
3.29,0.0
2.85,0.27219512195121953
2.18,0.13714285714285715
1.92,0.159575
1.91,0.20057142857142857
1.75,-0.5373333333333333
1.08,0.019310344827586208
0.9,0.4785230769230769
0.54,0.24000000000000002
0.49,0.05995602094240837
0.18,-0.7152
56.22,0.1700205338809035
53.74,0.11829347826086957
19.95,0.4489772727272727
17.48,0.220078125
3.68,0.17666666666666667
1.79,0.4718193548387097
223.78,-0.616455223880597
104.17,-0.01114
98.8,-9.507042253521127e-05
78.75,0.12990950226244344
28.49,-0.3001918604651163
25.95,0.044391999999999994
22.68,0.2993333333333333
20.45,0.1898014440433213
19.48,0.0
16.9,-0.35106382978723405
14.13,0.32995
13.62,0.21000000000000002
10.14,0.14033898305084744
8.9,0.47982702702702706
8.74,0.27996
8.68,-0.024816
8.63,0.12520161290322582
7.61,0.0
7.53,0.11289767441860464
7.35,0.36
7.19,0.4684511363636364
7.05,0.12524137931034485
7.02,0.486
6.82,0.1161509433962264
6.37,0.2887789473684211
5.74,0.08735294117647059
5.44,0.48600000000000004
5.32,0.3129
4.95,0.08
3.69,-1.2008372093023256
3.64,0.019941176470588236
3.6,0.08800000000000001
3.56,-0.03363461538461539
3.44,-0.4736181818181819
3.04,0.3057692307692308
2.9,-1.29432
2.62,0.43079999999999996
2.4,0.49803680981595094
2.24,0.04
2.12,0.36375
1.85,0.215
1.56,0.221625
1.17,0.1425
0.97,0.06953333333333332
0.75,-0.7053200000000001
0.69,-1.4587714285714284
0.67,-0.8164285714285714
0.51,-0.3586666666666667
0.48,0.48
0.37,-1.442
0.3,0.02206451612903226
0.29,0.36719999999999997
91.69,0.21253556485355649
82.3,0.13660258620689655
75.9,0.25999479999999997
58.06,0.0
43.54,0.30010016694490815
41.6,0.399757281553398
31.45,0.04789952153110048
30.13,-0.3664092664092664
28.69,0.11
27.64,0.05548948106591865
20.0,0.019996396396396394
18.62,-0.40511078947368423
18.06,0.04981191222570533
14.81,-0.8645941747572816
13.85,-0.32448
13.76,0.4891478260869565
11.15,0.2290909090909091
10.08,0.3895081967213115
9.24,0.1105263157894737
8.93,-0.6383571428571428
7.69,0.4906030769230769
7.31,0.12990825688073396
6.29,0.18981904761904764
5.74,-0.26666666666666666
4.84,-1.4629787234042555
4.75,0.025018867924528305
4.58,0.04928571428571428
4.58,0.448
3.68,0.07200000000000001
3.38,0.09942857142857142
3.32,-0.6696
3.25,0.48150000000000004
3.23,0.4914
3.16,-0.20084210526315788
2.98,0.48804
2.92,0.031636363636363636
2.75,0.18
2.58,0.33666666666666667
2.56,0.3109090909090909
2.35,0.1403225806451613
2.23,0.3781818181818182
2.05,0.4705263157894737
2.0,0.2389655172413793
1.87,0.427
1.87,0.456
1.85,0.28444444444444444
1.59,0.29555555555555557
1.5,0.05
1.13,0.018
0.92,-0.6948000000000001
0.91,0.4574666666666667
0.82,0.44625
0.77,0.2982352941176471
0.72,0.25285714285714284
0.69,0.458621052631579
0.64,0.16499999999999998
0.62,0.31285714285714283
0.58,0.17884615384615385
0.43,0.06818181818181818
0.43,0.11454545454545455
0.17,-0.4136
76.63,-0.011205633802816903
63.05,0.4492929292929293
23.82,0.37981132075471696
19.05,0.47975999999999996
18.25,0.3703225806451613
12.34,-0.02322516556291391
10.73,0.3290322580645161
8.55,-0.12113207547169812
8.09,0.3519090909090909
5.81,0.4651851851851852
5.13,0.06995483870967742
4.9,0.24
4.64,0.4419512195121951
4.08,-0.4324383561643836
3.83,0.4662857142857143
3.62,0.48914782608695656
3.6,-0.6317798165137615
3.14,0.4992857142857143
2.43,0.13285714285714287
2.11,-1.1844
1.85,0.2616
1.41,0.038571428571428576
1.29,0.31916065573770497
1.15,0.14888888888888888
0.57,0.1563157894736842
0.41,-1.47
0.21,0.273
128.38,0.14442030456852792
81.72,0.17981999999999998
57.18,-0.10000722021660649
49.37,0.3797092084006462
40.71,-0.20025034013605444
25.97,0.20035087719298245
17.67,0.1895744680851064
13.68,-0.06979777777777778
12.69,-0.47636341463414633
9.66,0.4984848484848485
7.64,0.44621052631578945
7.63,0.25
7.4,0.25806976744186044
6.37,0.15597272727272726
5.9,0.3592217391304348
4.33,-0.038358227848101265
3.86,-0.022604651162790697
3.8,-0.4198
3.05,0.07777777777777778
2.87,0.05970149253731343
2.74,0.47308196721311474
2.18,0.36926666666666663
2.06,0.13975609756097562
2.02,0.49241379310344824
1.76,0.17099999999999999
1.46,0.1356521739130435
1.09,0.2023529411764706
0.32,-1.4976
177.2,0.12504545454545454
111.23,-0.33362063732928676
68.78,0.019996396396396394
52.5,0.25997127071823206
48.42,0.25983539094650204
43.51,-0.5169512195121951
37.66,0.24995762711864405
35.45,0.27997777777777777
31.48,0.316584
27.14,0.0
23.12,0.4094285714285714
22.93,0.3086872955974843
22.41,-0.027614598540145984
20.56,0.239688
20.28,0.399
19.27,0.05538461538461538
18.7,0.18
13.79,0.12951219512195122
13.29,0.33942857142857147
12.25,0.2893131578947368
11.83,0.33071428571428574
11.53,-0.09004712041884817
10.89,0.1706
10.77,0.2127814569536424
9.32,0.12265384615384615
9.27,0.07122272727272727
9.24,0.30926174496644293
8.86,0.4490987124463519
8.74,0.2575
8.58,0.10981132075471699
7.33,0.29012345679012347
7.32,0.46984590163934425
6.98,0.35123076923076924
5.61,0.2798697674418605
5.15,0.13957894736842105
5.12,0.2640789473684211
5.11,0.039767441860465116
4.67,-0.24971428571428572
4.23,0.1602639175257732
4.12,0.0999375
3.67,-0.08600000000000001
3.42,0.21230769230769228
3.3,0.39789473684210525
2.87,-0.1
2.79,0.19499999999999998
2.54,0.4
2.4,0.301875
2.38,-0.538125
2.09,-0.3055555555555556
1.9,0.316
1.72,-0.354375
1.72,0.28988846153846154
1.6,-2.2466666666666666
1.37,0.48836666666666667
1.34,0.3904761904761904
1.33,0.1711111111111111
1.29,-0.29568
1.04,0.4574666666666667
0.74,0.2464
0.73,0.29625
0.48,0.06999999999999999
0.09,-0.21085714285714285
173.92,-0.012499514563106797
111.25,-0.860709219858156
66.99,0.07989389920424403
56.45,0.4901694915254238
44.06,0.25949268292682925
42.15,-0.8210317460317461
39.45,-0.08750777777777778
29.99,-0.5010902255639097
28.94,-0.46008
23.4,0.02
17.4,0.0
15.69,0.2719475409836065
12.62,0.45905660377358487
9.76,0.31885714285714284
9.54,0.11169642857142857
9.29,0.40193181818181817
8.83,0.22990416666666666
8.52,0.2657064935064935
7.15,0.04958333333333333
6.92,0.486
6.85,0.34058823529411764
6.7,-0.9994029850746268
5.85,-0.39979591836734696
4.84,0.0
3.79,0.20888888888888887
2.85,0.16888888888888887
2.13,-0.28200000000000003
2.05,-0.020999999999999998
1.22,-0.19068000000000002
1.19,0.27999999999999997
0.86,0.35000000000000003
0.29,0.10560000000000001
0.17,-0.8544
14.1,0.10995169082125604
125.04,0.2599810218978102
87.59,0.4002764976958525
66.01,0.02990506329113924
38.88,0.049932885906040274
33.22,0.022095652173913044
32.84,0.32922190201729107
31.79,0.019668874172185432
27.1,-0.03753296703296703
27.07,0.2997104247104247
26.53,0.06650735294117648
21.06,0.4689655172413793
17.47,0.0
16.34,-0.23964071856287428
14.8,0.3591836734693878
14.32,0.45883561643835613
14.27,0.26030769230769235
13.9,0.3771678832116788
13.09,0.38740157480314963
11.98,0.16456756756756757
10.67,0.0803225806451613
10.18,0.21020689655172414
9.46,0.0792233009708738
9.14,0.4608588957055215
8.81,-0.05556687898089172
7.74,0.06986301369863014
7.16,0.07973977695167286
6.34,-0.21882352941176472
6.31,0.2288888888888889
6.25,-0.21704081632653063
6.06,0.4884090909090909
6.06,0.07973977695167286
5.88,0.27666666666666667
5.12,0.3762857142857143
4.82,0.29600000000000004
4.73,0.3991836734693877
4.58,0.28967777777777776
4.3,0.11329411764705882
4.18,0.1676923076923077
4.11,0.0661764705882353
3.63,0.449775
3.46,0.33074166666666666
3.19,0.2248875
2.96,0.20045454545454547
2.73,0.049364705882352936
2.2,0.34112499999999996
2.12,-0.6411428571428572
2.11,-0.6284878048780488
1.86,-0.4133333333333334
1.8,0.15790666666666667
1.77,0.4572
1.72,0.06304347826086956
1.1,0.3325
1.05,0.1157625
0.84,-2.186
0.82,0.3465
0.79,0.0856
0.78,0.36134
0.62,-1.297875
0.54,0.261
0.35,0.30813999999999997
152.26,0.439956
84.01,0.1297907949790795
62.13,0.17983985765124555
30.54,0.35693617021276597
27.36,-0.07513924050632911
20.95,0.30057142857142854
20.35,-0.7608461538461538
20.27,0.20978417266187052
20.08,0.08885217391304348
19.51,-0.037516612377850166
14.97,-0.5008520179372197
14.29,0.47225806451612906
14.11,0.06639611650485437
13.63,0.0998015503875969
12.92,0.48024
12.55,0.28959183673469385
10.75,0.11071428571428571
9.61,0.13743786407766992
8.61,0.2051028
8.24,-2.2087307692307694
7.57,0.4999047619047619
7.47,0.15913043478260872
7.15,0.19007462686567164
6.9,0.3392307692307692
6.45,0.35995499999999997
6.27,0.4674115942028985
5.8,0.4502564102564103
5.75,-0.0940634328358209
5.5,0.2592771084337349
5.17,0.46032786885245897
5.1,0.30980625
4.93,0.46384615384615385
4.81,0.4568
4.78,0.10040816326530612
4.57,0.07919999999999999
4.54,-0.16503829787234042
4.48,-1.6471463414634147
3.69,-0.09737142857142857
3.24,0.3567142857142857
2.97,0.4784210526315789
2.79,0.27
2.66,0.01846153846153846
2.25,0.48095999999999994
2.01,0.42195652173913045
1.73,0.4832705882352941
1.63,0.0
1.43,0.02
1.41,0.14723076923076922
1.22,0.4695272727272727
1.19,0.3799
1.18,0.492
1.15,-0.18
1.1,-1.4724705882352942
1.09,-0.7744
1.03,0.21200000000000002
0.88,0.24285714285714285
0.79,0.5061
0.79,0.31585714285714284
0.66,0.2764285714285714
0.61,0.3348
0.54,0.4458461538461539
0.54,-0.6873999999999999
0.45,-0.7616
0.37,-0.9053
0.33,-0.837
121.47,0.23323180592991913
72.82,0.4794767441860465
62.34,0.1553921568627451
52.96,0.37945945945945947
50.24,0.46994777777777774
37.69,0.3796197718631179
31.26,-0.33978082191780823
28.67,-0.23727032967032965
26.45,-1.1234380165289257
22.56,0.40982456140350876
20.9,0.30818181818181817
19.32,0.08748674242424243
17.42,-0.19997026022304834
15.48,0.4109090909090909
15.33,0.4505154639175257
11.69,0.2518032786885246
11.69,0.19983333333333334
10.59,-0.01249
9.67,0.22905109489051095
8.95,-0.8340495867768595
8.79,0.11928143712574851
7.86,0.138
7.23,0.19999999999999998
7.14,0.24
6.67,0.3627569620253165
6.21,0.2907703125
6.03,0.33692957746478874
6.03,-0.7669753246753247
5.66,-0.20210526315789473
5.17,0.3745454545454545
4.83,0.39428571428571424
4.48,-0.6629041095890411
3.89,0.36364651162790695
3.74,-0.16719101123595506
3.66,-0.14705882352941177
3.26,0.3542857142857143
3.12,0.23622295081967212
2.93,0.3511741935483871
2.74,0.4717435483870968
2.6,0.4760823529411765
2.01,-0.19953913043478264
1.97,0.4451282051282051
1.76,0.31
1.64,0.396
1.52,0.49894736842105264
1.44,-0.0016666666666666666
1.37,0.16285714285714287
1.22,-0.73008
1.09,-0.4174806629834254
0.66,-0.2383333333333333
0.42,0.023466666666666667
0.3,-1.716
51.79,-0.20643082489146164
49.77,0.2528398268398268
45.83,0.19134813829787234
37.7,0.19998620689655172
32.37,0.10953346855983773
23.64,0.36644594594594593
23.1,0.21928934010152284
21.59,0.11242105263157895
21.03,0.1299163179916318
16.78,0.4993877551020408
16.36,0.26052525252525255
14.17,0.009101123595505618
13.67,0.17945454545454545
12.76,0.26028985507246377
10.87,0.2357142857142857
10.15,0.3355932203389831
7.76,0.2509090909090909
7.34,0.16
6.87,0.4497096774193548
6.62,0.3215625
5.49,0.2673913043478261
5.34,0.35
4.36,0.4785230769230769
3.93,0.5002867383512545
3.8,-0.5313
3.68,0.3987857142857143
3.61,-0.3619718309859155
3.43,0.170625
3.41,-1.3666363636363636
3.37,0.2210526315789474
3.1,0.07943661971830986
2.85,0.40867924528301885
2.84,-0.34512
2.81,0.3675
2.25,0.41777777777777775
1.95,0.271425
1.91,0.29725
1.73,0.1523076923076923
1.41,0.4785230769230769
1.1,0.061925925925925926
1.1,-1.508
1.07,-0.8936842105263159
95.92,0.0998266897746967
60.91,0.00990632318501171
51.58,0.32973293768545997
49.41,0.011042944785276074
46.84,-0.338802110817942
42.28,0.0599273607748184
40.22,0.25957551020408165
34.06,0.16665435356200528
27.08,0.33094339622641505
26.95,0.27934426229508197
26.69,0.21
26.53,-0.33955307262569834
21.77,0.29090909090909095
19.68,0.13982300884955753
17.63,0.34650000000000003
17.43,0.11093283582089553
17.29,0.37941176470588234
16.52,0.2993877551020408
16.11,0.2899811688311688
15.65,-0.5856923076923077
13.97,0.2466742268041237
13.75,0.29793103448275865
13.13,0.17003460207612456
13.09,-0.959088785046729
12.84,0.10953947368421052
12.14,0.30024193548387096
12.13,0.3319953488372093
11.89,0.12298880597014925
11.06,0.12959183673469388
10.83,0.18807534246575341
9.65,0.41750000000000004
9.61,0.14
8.76,0.39927007299270073
8.75,0.18000000000000002
8.58,0.16025943396226416
7.91,-0.8397321428571428
7.81,0.32892857142857146
7.25,0.16894736842105262
7.16,0.10013793103448275
6.94,0.0192
6.94,0.28
6.79,0.44961538461538464
6.4,0.2542758620689655
5.96,0.32417560975609755
4.4,0.08960000000000001
4.25,0.4693670886075949
4.12,0.14880000000000002
3.88,0.3090909090909091
3.81,-0.18933333333333335
3.51,0.2911723404255319
3.37,-0.10992857142857143
2.67,0.4302439024390244
2.29,0.0075
1.85,0.2288888888888889
1.76,-0.2236864864864865
0.44,0.1692
0.38,0.32545384615384615
0.06,-0.792
63.42,-0.400045871559633
31.67,-0.7601754385964913
19.46,0.37952662721893493
18.57,-1.4249999999999998
16.18,0.31349734513274335
16.01,0.16011049723756907
12.49,0.04983870967741935
10.55,0.46080000000000004
8.56,0.0
5.06,-0.02495625
1.96,0.48000000000000004
1.46,0.196
39.58,-1.450339035769829
1.8,-0.8470000000000001
0.4,-1.04
123.88,0.19982219938335047
116.14,0.08746945898778359
86.34,-0.43323529411764705
40.02,-0.36694468085106385
38.61,-0.6682758620689655
34.8,0.4095104895104895
33.04,0.12000000000000001
28.54,-0.90225
27.15,-0.18119021739130434
27.03,0.22481879194630872
25.24,0.059752066115702475
23.1,-0.29262587412587415
21.68,0.15541353383458648
20.14,0.27633103448275864
17.74,0.2999807692307692
12.98,0.4610169491525423
12.12,0.39071090047393364
11.37,0.17983985765124555
10.66,0.16916666666666666
10.39,-0.013700787401574804
10.17,-0.4314193548387097
10.05,-0.3008659793814433
9.82,-0.34933333333333333
9.55,0.24941176470588233
8.45,-0.16986792452830188
7.53,0.07966589861751153
7.17,0.48000000000000004
7.15,0.3098630136986302
6.8,0.13941176470588235
6.43,0.12538129496402878
6.24,0.14476271186440678
5.17,-0.2655882352941176
5.09,0.3288888888888889
5.01,0.2394736842105263
4.85,0.024946788990825686
3.58,0.4202290076335878
3.18,-0.39849056603773586
3.09,0.30000000000000004
2.61,0.3466666666666667
2.59,0.40746268656716417
2.03,0.12972972972972974
1.35,0.4694090909090909
1.3,0.3894
0.4,0.026666666666666665
0.2,-1.4960000000000002
142.27,-0.1374824797843666
118.63,0.0999920634920635
73.24,0.19007672634271097
70.52,0.2801095890410959
32.72,0.02971014492753623
29.13,0.2803525925925926
20.49,0.15597391304347827
19.7,0.048403361344537814
14.81,0.33
14.53,0.2096590909090909
13.45,0.26563106796116503
13.09,0.450873786407767
10.58,0.010853658536585365
10.5,0.1099476439790576
9.37,0.13300970873786408
9.06,-0.08756603773584906
9.0,-0.024608955223880596
8.03,0.3596
5.6,0.08303142857142858
4.9,0.47924210526315786
4.37,-0.25129411764705883
3.72,0.2707894736842105
3.06,0.48818518518518517
3.06,0.3003061224489796
2.98,0.4510588235294118
2.75,0.3470068965517241
2.71,-0.21870000000000003
2.58,0.36
2.57,-0.3406666666666667
2.02,-0.25129411764705883
1.9,-0.42338888888888887
1.19,0.08705454545454545
1.04,0.2758
0.97,-0.7731428571428571
0.7,0.3444
0.62,0.49111578947368423
0.6,0.5166000000000001
0.6,0.08142857142857142
0.22,-0.82725
112.53,-0.5498565840938723
65.81,-0.23325684485006518
54.94,0.1598499061913696
44.15,0.08970297029702971
42.8,0.3337307692307692
39.84,0.08724324324324324
34.47,-0.04464833574529667
29.11,0.3391304347826087
27.74,0.30994413407821225
18.23,0.039767441860465116
16.09,0.2888372093023256
14.45,0.08
13.71,0.1502
13.07,-0.06678232758620689
10.95,0.42946236559139783
10.26,-0.10060869565217391
9.32,0.1525190082644628
8.67,-0.05052631578947368
8.3,0.4304854368932039
7.45,0.26903225806451614
7.44,-0.20017391304347826
6.89,-0.24915254237288134
5.93,0.019367088607594937
5.7,0.10973451327433628
5.19,0.14944649446494465
5.02,0.20055555555555557
4.25,0.09792
3.33,-0.5207368421052632
3.3,0.45428571428571424
2.94,-0.1125
2.58,0.471
2.55,0.012495833333333333
2.25,-0.08266666666666667
2.25,0.25012987012987015
2.22,-0.70153125
1.64,-0.44616
1.55,0.013333333333333332
0.89,0.10005333333333333
0.56,0.16
71.73,-0.06671385542168674
62.04,0.34444444444444444
56.13,0.2900719424460432
53.94,-0.10770983606557377
50.27,0.07171463414634147
35.94,0.28042105263157896
34.96,0.13255714285714287
30.39,0.18944444444444444
26.81,0.3805147058823529
21.85,0.36985507246376814
20.77,0.10998320610687022
19.09,-1.4226079295154186
13.27,-0.40581818181818186
9.79,0.21666206896551723
8.8,-0.2502608695652174
8.23,0.09991384615384614
6.14,0.37894736842105264
5.37,-0.7528163265306123
5.23,0.2596148148148148
4.5,-1.1995263157894738
3.88,-0.7249473684210527
3.46,0.43200000000000005
3.34,0.4763265306122449
2.6,0.3456
2.46,0.3
2.4,0.01846153846153846
2.32,-1.0250000000000001
2.03,-1.1637931034482758
1.95,-0.7452307692307693
0.85,-0.9034615384615384
0.21,-0.6948000000000001
199.66,0.2650113122171946
86.31,0.37005076142131976
75.29,0.44
74.0,0.47030303030303033
52.85,-0.07799324324324323
52.61,0.33010590015128594
49.4,0.36985507246376814
37.3,0.1995180722891566
34.96,0.06
30.83,0.04813457943925234
30.15,0.03265540540540541
29.04,0.019923664122137405
27.89,0.2
24.09,0.4688659793814433
23.09,-0.12024793388429753
22.75,0.3294871794871795
22.12,0.1389795918367347
17.42,-0.05002886597938144
15.18,0.07773170731707317
11.4,0.20023255813953486
10.21,-0.08756603773584906
9.47,0.12
9.46,-1.5736454545454546
8.37,0.3475829268292683
8.0,0.006666666666666667
6.93,0.1659375
6.71,-0.5752346153846154
5.49,0.06947368421052631
5.47,0.2490566037735849
4.65,0.2812173913043478
4.58,0.0495
4.52,0.40875
4.27,0.27838461538461534
4.02,0.2517857142857143
3.63,0.008571428571428572
3.62,0.089
2.16,-0.39904
1.86,0.0318
1.76,-0.091125
1.64,0.3281793103448276
1.13,-0.6778857142857143
1.08,0.0631304347826087
1.06,0.25142857142857145
0.88,-0.0010344827586206897
0.53,-0.908
0.35,0.4275
0.29,0.31666666666666665
100.93,-0.13753918918918917
78.93,0.1598546511627907
32.75,0.09986813186813187
31.14,-0.54
30.26,-0.5666086956521739
24.89,0.2499203187250996
21.85,0.32939999999999997
10.1,-0.5180992907801419
9.86,-0.05023255813953489
7.87,-0.37775
7.65,0.3518181818181818
7.41,0.05842105263157895
7.17,-0.16648387096774192
5.55,0.10829268292682928
4.8,0.15
4.52,0.0684
4.2,0.2868
3.05,-0.49708108108108107
2.84,0.028846153846153848
2.62,0.3102631578947368
2.38,0.3189873417721519
2.17,-0.23965384615384616
2.09,0.07058823529411765
1.29,0.36628125
0.48,-0.2328888888888889
11.09,0.33
55.88,0.0
42.33,0.225989417989418
39.83,-0.5802788844621514
35.6,-0.040061728395061724
33.99,-0.41531923890063427
29.5,-0.5263222748815166
22.65,0.359375
9.88,0.4297054794520548
5.53,-0.9720616438356164
5.32,0.3904109589041096
5.05,0.41782178217821786
4.4,0.059765625
4.28,-0.0009784615384615385
3.1,0.3670967741935484
3.03,0.27
2.73,-0.2005263157894737
2.56,-0.6221769230769231
2.54,-0.6288827586206897
2.42,0.16881428571428572
2.18,-0.1816695652173913
1.85,-0.643090909090909
1.08,-0.46681578947368424
1.01,0.33545454545454545
0.84,0.2742857142857143
0.76,-0.40827
0.5,-0.1449
0.36,-0.8535
0.32,0.18633333333333335
181.01,0.17998548387096774
121.21,0.4799696202531646
60.46,-0.7173068702290075
36.27,0.2301012145748988
36.08,0.08999307692307691
32.79,0.32239772727272725
32.72,0.0
27.13,0.09809094339622643
22.56,0.4696758620689655
20.47,0.19993333333333332
19.45,0.22852084210526316
17.52,0.019951807228915663
15.35,0.12954545454545455
14.7,0.27934426229508197
13.26,0.47960206896551727
10.86,0.3872463768115942
8.8,0.20275862068965517
7.95,0.18
7.84,0.4108474576271186
7.69,0.3483495145631068
7.63,0.17727272727272728
6.84,0.40800000000000003
6.49,0.2916
6.1,0.18024827586206896
5.38,-0.44894117647058823
5.26,0.3483529411764706
4.52,0.4725
4.42,0.13935483870967744
4.06,0.0544578947368421
3.03,0.2715789473684211
3.01,0.20203243243243243
2.59,0.057499999999999996
2.49,0.44849999999999995
2.46,-0.017666666666666667
2.42,0.4888888888888889
2.39,0.26860645161290325
2.19,0.11903225806451613
2.09,0.007659574468085106
1.92,0.26782608695652177
1.27,0.1563157894736842
1.25,0.34758620689655173
0.94,-0.5230769230769231
0.89,-1.53
0.86,-0.7815818181818183
0.24,-0.6552
66.28,-0.05392085106382979
61.14,-0.1500563535911602
54.64,0.16819173453996986
48.35,-0.3664179775280899
40.69,0.31994011976047904
34.21,0.14809121495327104
34.06,0.3208421052631579
33.56,-0.16472829341317366
31.94,-0.15009137055837565
29.59,0.024808988764044942
20.06,0.009968051118210863
18.6,0.08
9.44,0.4807741935483871
7.36,-0.9522406015037593
6.89,0.08857142857142858
5.47,0.0
4.45,0.4585365853658536
4.02,0.08
3.86,0.48384
3.75,-0.6453061224489796
3.18,-0.878
3.18,0.12000000000000001
2.77,0.3382978723404255
2.11,0.008695652173913044
1.87,0.174
0.96,-0.15211764705882352
0.85,0.12525
79.69,-0.3998235908141963
72.67,0.24984802431610942
65.79,-1.27539
42.15,0.1855156739811912
41.87,0.2800811123986095
39.13,0.174825
31.35,0.07497757847533632
16.65,0.351340206185567
15.46,0.15946875
15.46,-0.18196808510638296
13.59,0.31830508474576275
12.71,0.0288
9.52,-0.5356521739130435
8.54,0.1506031746031746
7.81,0.4822222222222223
7.06,0.019014084507042256
5.73,-0.14580708661417321
5.21,0.1729285714285714
5.11,-1.1836190476190476
5.05,0.1090909090909091
4.09,-0.28442105263157896
3.52,0.3669230769230769
3.44,0.069890625
2.83,0.11438181818181818
